"","V1","V2","V3","V4","V5","V6"
"17",0.090359632262734,-0.00741808878304724,-0.0311558089225034,-0.0140989581317979,0.0557341297641588,-0.081446380242242
"18",-0.0953827208628205,0.0128550386426917,-0.0855921034918243,-0.0631052122786551,-0.0378506742733218,0.0743421420849711
"19",0.0853969088175776,-0.0685044916571205,0.0467593608018691,-0.0483207113152717,-0.0862906382708371,0.0945707022008931
"20",0.0590976021447159,0.0448314622512411,0.0280642810478234,0.0287759645121608,0.089680458797965,0.0917723437291039
"21",-0.0155482898169841,0.0270087527098696,0.0391988258897382,0.058713298787741,0.0315957960838313,-0.0884518931122051
"22",-0.0131699461545932,-0.0963084114535803,0.0229689253470491,0.0236361957444229,0.0422765065995816,0.0500576078834914
"23",0.0265356253453529,0.0208603210284636,0.0453574143491897,0.0679239755572315,0.0307013723319382,-0.0923624495070887
"24",0.0552541240799831,0.0991179146471264,0.0747928654368086,-0.0842865861371045,0.0513392815279963,0.0349971174840406
"25",0.0636539237860047,-0.029063419308851,-0.032905722195101,0.045458632160683,-0.0520565840181381,-0.0935883203339313
"26",0.0890991479950859,0.0262923165839559,0.0346952670959465,0.085385990147624,0.0291136360046944,-0.0982350106199054
"27",-0.0574901975896926,-0.0870121236056453,0.0977292577054363,0.0869522125499743,0.0695221835660132,0.0758647316609138
"28",0.0562357913125498,0.0349603556652766,0.0597029587052373,0.0287189753501843,-0.09236226651142,0.0632964468943161
"29",0.043366719304766,-0.0162649508552489,-0.0814625120101042,-0.0871001596734481,-0.0482640870531726,0.0299938580937781
"30",-0.0679930322194784,0.0190170660262563,-0.0862581535956237,0.0855490589168375,0.0490910110713939,0.0710420863857778
"31",-0.0961872467152696,0.0206448475847795,0.0200510975115046,-0.0977258972113662,0.0908138164683735,-0.0290697786771643
"32",-0.0257918509687281,-0.0728142369222661,-0.0530972229141983,0.037168013730816,0.0559303065997686,0.0218560271260994
"33",0.0840444424037681,0.00556909340411188,0.0991726990034432,-0.0476828132856306,0.0856389394159482,0.00684866188910506
"34",-0.0366078366981855,0.092780794570515,-0.0789443679050854,0.0461532221943362,0.0895705238383553,-0.0387685268375013
"35",-0.0185215715563497,0.0461732799774852,0.0351792421246341,0.0490861690422101,0.0649965192805303,-0.0998420222705644
"36",-0.0761332704737636,-0.0888242655033877,0.0699751173114468,-0.0107650252985578,0.0892642063540036,-0.00134071556026652
"37",-0.071939732558476,-0.0528266497080064,0.0406204964075923,0.0423317683835582,0.0341216837042564,0.0738474733145817
"38",0.0108729520580447,0.0271231658199861,-0.0622454826870053,-0.0798275246094455,0.0537575336414561,0.0428149526422702
"39",0.0634739021782839,0.0898988899425324,-0.0397093579445375,-0.0459154560633389,0.0778183547490181,0.0331568442661889
"40",-0.00981424723537503,-0.00919878564133355,0.0966216228901496,-0.0635900357822346,0.0333050813691463,0.0437246328272856
"41",0.00545380905273827,0.0210768800949727,-0.0318507672916971,0.0282624704304757,-0.0133361847302522,-0.0111375857386343
"42",-0.0595763021511762,0.0806350854403075,-0.0571727044761422,0.0628668360805906,0.0022536991196772,0.0245504236852619
"43",0.0315462521634584,-0.0990943429101653,-0.00458870778455045,-0.0423110886520892,-0.0756348181253287,-0.0712554337037605
"44",0.0825978270715421,-0.0301927862459866,-0.0895107298140949,-0.0405492342832985,0.0489827048212607,0.0109217091855564
"45",-0.0782999311716611,0.00618848111632001,0.0914657177566093,0.0674970507801555,-0.0595617513960635,-0.0050694896365993
"46",-0.0297827632262002,0.047536099264284,0.00841932501585622,-0.0203835568835472,-0.0862700595967803,-0.0942474927656234
"47",0.0771264118958642,-0.0398238182303972,0.00246524840186818,-0.00306456731627626,-0.0539827785446063,-0.0986675757439649
"48",0.0204734519613897,-0.0255657286906273,-0.077828184049653,0.0763200035674208,-0.0576546579942654,-0.0869885553848636
"49",-0.043912474668435,0.062764784116284,0.00264132692572277,-0.0985467563220708,0.0862007217553596,-0.0414300663524934
"50",0.0558010979467891,0.0804778767340385,0.0242033487841281,0.0674385619481823,0.0709704254146768,0.0123308345535212
"51",-0.0694795965499602,0.0318597103004108,-0.089092271633907,-0.0601576974294065,-0.0924552241972374,0.0210747899769801
"52",0.0418875481234431,-0.066990809375473,0.070818164838202,-0.00813982793352008,-0.0646322267469627,-0.0151762710020308
"53",0.0306647117327949,-0.0572053274641582,0.0613057252800285,-0.014520684037595,0.06962725513143,-0.0679843086544367
"54",-0.0496420083341852,0.0471061877986484,-0.0775402562463831,-0.0268102992934832,-0.0133311979577134,-0.0632560834864963
"55",0.0392221212613578,0.0941543702386872,0.0808655574095572,-0.0409882139223511,0.0371140432797922,0.0361780894573121
"56",0.00956663212081478,-0.0626768436745813,-0.0737889076802691,-0.0588793203426838,-0.0570887715293584,-0.0628029696758684
"57",-0.0520206453232484,-0.0704944650167149,0.0414194599338251,-0.0282396654107599,0.0126169516492988,-0.00445031754959343
"58",-0.0421011543718953,-0.00410105072816222,-0.0701635753728706,-0.00179838972450554,0.0171352577778334,0.0906464954412209
"59",-0.0593531497274766,0.00594687202422983,0.0740426540562694,0.0601339841075126,-0.0963338122313015,-0.0622508985639529
"60",-0.0463779424204401,-0.0337683063031481,0.00698559604369624,-0.0417224185109298,-0.00946674213698817,-0.0699381041584771
"61",-0.00263139668121012,-0.0243484701088696,-0.0851799324792595,0.0698003158388845,-0.0906013107258522,0.00163056247311848
"62",0.0292860574824475,-0.00693337722511015,0.0389808890769396,0.0460321513509675,0.0352544679293597,0.00467512460064466
"63",0.0365521063031,0.0559361588364065,-0.0573951523333759,-0.0115508572875055,0.042275044872187,0.0997129072673954
"64",0.0918784199267923,0.0911286889271542,-0.044715186585535,-0.0686768430362671,-0.0949829045916221,-0.054971412992571
"65",-0.0528449569683737,0.0897723822301503,0.0166077722309182,-0.041092477206606,-0.0649780370237205,0.086019379876119
"66",-0.0938813088258152,-0.0435931838156354,0.0662730877445553,0.0864913845313314,-0.0371389493383816,-0.013298878058097
"67",-0.05558639096756,-0.0739812664633324,0.0722711420486079,0.0618282297173966,-0.0290081322570556,0.07767269436446
"68",0.0124795912794613,-0.0430999582295245,-0.0198888225392393,0.00286163569041265,-0.0733594913916846,0.0625794869783457
"69",0.0322258219887376,-0.0258050609181761,0.0369181300279932,-0.0572120839898013,-0.033104739211275,0.0274370778676963
"70",-0.0295127104935932,0.0868709216496875,0.0837377417717179,0.0381950835473519,0.0827858085042074,0.071063216392113
"71",-0.0535172187750575,0.0827423742308111,0.0114899418311351,0.0596549155118528,-0.0848353521127237,-0.0480254186160835
"72",0.0715205962662493,-0.0848285190630007,0.0632382612924473,0.0240305249416307,-0.0170057451941169,0.0470876576860698
"73",0.0145685414586278,-0.00292922907619583,-0.064155361465283,0.026751438412357,-0.00820377087554223,-0.0988640034833365
"74",-0.092250120351083,-0.0228254491639231,0.0247847426743348,-0.0496025480922055,-0.0566229588172029,0.0600043180379075
"75",-0.0199889623079186,-0.0168725456696698,-0.0857097760227102,-0.0465087516375138,-0.0533747625086906,-0.0403679490457713
"76",0.0165224012317956,-0.0763916196137642,-0.0886421195362053,0.0740304818061528,-0.0465132859321216,-0.0614713024718039
"77",-0.0470967406691589,-0.0455338201137007,0.0670508427242855,0.0490885735492632,-0.0173289685255953,-0.0878083892361989
"78",0.0351609576686863,0.0743322163500192,0.0997208791294077,0.0650845614935814,0.0831321772935033,-0.0731964840311585
"79",0.0581024588342531,0.017845410764943,-0.0370911155952791,0.0102565256363538,-0.0657506525911811,0.0646371787337888
"80",-0.076937102542461,-0.0407480149515175,-0.0797199941308814,0.0407552039880704,-0.0933599402509281,-0.0664277639509096
"81",-0.0604562158429815,0.0377405600098942,-0.0992292448387507,-0.0653774449601745,-0.0488462815962514,0.0106710132937359
"82",-0.05616695530986,0.0930626884368811,0.00269240984737469,-0.0071705399386392,-0.0957409180225463,0.0155641020381125
"83",0.0113986392813797,0.0361542827769421,0.0625677102966814,0.0547393313473422,-0.0365682236443357,-0.0604542302011256
"84",-3.26826769925471e-05,0.0508799594705612,-0.00381192243631271,0.0144360715328108,-0.0279112952578368,-0.0109571023552277
"85",0.0771664537652124,-0.0775079271160355,-0.0518538253947092,-0.0320603623564383,-0.0488700262358565,-0.036270300491846
"86",-0.0138299025106659,-0.0733105631377156,0.0193950307304833,0.0963787474671687,-0.0611163706114144,-0.0535263987080841
"87",-0.0171661320661457,0.0387007647006145,-0.0710288351520258,-0.0885260033067562,-0.0811971813153318,0.0826003531873028
"88",0.0871856142674888,0.0845328663996161,0.0199549808700506,0.00116182827489997,-0.0243653367451337,0.0555199285421092
"89",0.0552063033805151,-0.0424355779692817,0.0920264448281772,0.0839482644962321,-0.0249654760538114,0.0261641274499077
"90",0.0999726776078585,0.0523862026263378,-0.00659530207061542,-0.0712200733410312,-0.0144693844624108,-0.0811711871043076
"91",0.00553438340710994,-0.0141941364149091,0.0115592335244522,0.0280887441874366,0.0837525296512267,-0.0285466623784283
"92",-0.0431903950302368,-0.0731489015976515,-0.00706273686300607,0.0109189015912622,-0.0859110384101919,0.0484596705877861
"93",0.0257386094577185,0.0574475794613718,0.0995812640111035,0.0623256953224153,-0.0283562403777872,-0.0986457231951752
"94",-0.0772847177190537,-0.0304253187228636,-0.0857372354297952,0.0565700963833835,-0.0287351064707279,0.0394730941712491
"95",-0.0602377209400218,-0.0465786884142513,-0.0657716804503559,0.0951903333758748,0.00707542500235076,-0.0222004060332686
"96",0.095011937131555,0.0302030796687532,-0.0367237185317155,-0.0742993749937714,0.0279578587176527,-0.0792514125253924
"97",-0.0210918582200098,0.0185881471191296,-0.0753312284900684,0.0800774803703649,-0.0781082542500655,-0.0496627683612242
"98",-0.0147870851575571,0.0869855542327492,-0.0484373562141921,-0.0935475424480025,0.00500477642016065,-0.0624221489458981
"99",-0.00602656180099346,0.0762479256239365,-0.0470674560574904,-0.0752330605437485,-0.0882070731383101,0.0875614952151419
"100",0.0413977489538266,-0.0999836096181642,-0.0377047353651938,-0.0836986086280651,0.0842997240332557,0.0493128677224196
"101",-0.0691947596264924,-0.0253501801974329,-0.0047111287659944,0.0451740442713909,0.0688895918180543,0.00774457341815751
"102",-0.0754164795958749,0.0362908388115687,0.0894309712749651,-0.000731944171027545,0.0312589821120342,-0.0016997928464912
"103",0.00623548689983627,0.0799220553592949,0.016714242873824,-0.0404948238922082,-0.0243251486848499,-0.0779739719928121
"104",-0.025825097021941,-0.0055431465379244,-0.0412012489126049,-0.0320956381282404,0.00327220436150054,0.0613888714206687
"105",-0.0373474272717426,-0.0533641733351841,0.0618014764455791,0.0981783093950099,-0.0334283166502657,-0.0140061514173513
"106",0.0961473683569974,-0.0940649250950774,0.0597462512976983,-0.0428711378310718,-0.0651636891703609,0.0770470782798709
"107",0.0273004901130969,-0.0701572544876719,0.00764655358509348,0.00759559819354126,-0.0858023576151904,-0.0149566046445535
"108",-0.0580805797740109,0.030186588962847,-0.0745444407391313,-0.0966366058301477,0.0395876156501497,0.00349370688991306
"109",0.0401198611978346,0.00232393446621578,0.00795492607485252,-0.0910241299691971,-0.0642393497589597,0.0210066293560576
"110",-0.08970320943091,-0.00773222238523553,0.00387568184410807,-0.0551538962802292,-0.0411688232279859,-0.0523382507709787
"111",0.0136067935880893,-0.035069973122396,0.0161322206521707,-0.0113988740682317,-0.0573438143682496,-0.0732781830067656
"112",0.063957635451563,0.0956415108449546,0.0704533661661513,0.0393814779354413,0.093523764817355,0.0350673942198163
"113",0.050406053708168,-0.085449865291052,0.0829235468495379,-0.00863817740846753,0.0815908494375556,-0.0327839339148049
"114",0.0339989833241605,0.0229973132759637,0.0027153281951704,-0.00194890191698187,0.000225820622540526,-0.0043148127595721
"115",0.0474118307479793,-0.0614173249687288,-0.0613799494856152,0.089449075815403,-0.0303695474808764,-0.0874583871629434
"116",0.0244465955079699,-0.047837032962464,0.0123707711428306,-0.0429525627225765,-0.0046029670503004,-0.0756838083032387
"117",0.0493869800072496,0.0483278336200756,-0.049872760607058,-0.0963092963699037,0.0515706005021719,0.0920181004599567
"118",-0.0334722191470061,-0.093438508272129,-0.0863515751440409,0.0130255359955231,0.0271257164564836,-0.0635739714034357
"119",0.0160242237107406,-0.094145658868683,-0.0579244441835946,0.0356463442413693,0.0769100351164056,-0.0716186892149046
"120",-0.0543830875169443,0.0667643155622294,-0.0509560016243924,0.016696005120203,-0.0285985230722984,0.0986992572195167
"121",0.0371961688588955,0.0366440900122681,-0.0819901605582855,-0.0523152462989497,0.0297805935811452,0.051450087266201
"122",-0.0899436728247422,-0.0435241111957237,-0.00884330713044864,-0.0251002889979444,0.0491742263322109,-0.0837015279720241
"123",0.0616682640333377,0.0594067756884543,0.0181740500629252,0.0839461902234746,-0.0752604913596674,-0.0890880342604468
"124",0.0101421291291664,-0.0381729306548458,0.00456150814918214,-0.0568142639949475,-0.0924109462371031,0.0675287221561866
"125",0.0723954707122392,-0.0901665494761079,-0.0739281597576347,-0.0268612926349519,-0.0287250232961334,0.0733363826348423
"126",-0.0724873619452378,0.0760206247842694,0.0433597865389961,-0.0656289621745706,0.0902388795429853,0.00909197959021906
"127",-0.0991552900099277,-0.0667710000222974,-0.0605883986667505,0.00341988881953992,-0.0508298521569103,0.0205218251309842
"128",-0.0821284564818059,0.0205539251028435,-0.0500532154262391,-0.0789480946280312,0.0286468412388632,0.0748610846378494
"129",-0.090584395367723,-0.0659484656633682,0.0490044498610746,0.0696212481322845,0.0599139913127193,0.00789684775588378
"130",0.0946003716077077,-0.0726945060283767,-0.0857953449600506,-0.0784416440776365,0.0645293030567743,0.0547479354905488
"131",0.0216644499855792,0.0115801509256873,-0.0142403770132015,-0.0736505035213412,-0.0288782632762076,-0.0308568777560244
"132",-0.0886281251179875,-0.0486351602389271,0.0896905677199169,0.000172169400577274,-0.00809426774850834,0.060219444898493
"133",-0.0775516437487164,0.0352663123175716,-0.0996922962421549,0.0340824377711997,-0.0647901999685715,0.0116927768146749
"134",0.0215152871817661,-0.0330189426323437,-0.017578582114779,0.031907335055787,-0.0195933253838768,0.0389621408334008
"135",-0.0507705424131688,0.0997786282981914,-0.0378295779908834,0.0991845248872678,-0.00801749651408608,0.0640007610973606
"136",0.0885102204577206,0.0199800239623903,0.0835817111144864,-0.0409993899646336,-0.0518673278540626,0.0611394412619166
"137",0.0382364246734802,0.0849737046400968,-0.034708520459224,-0.0859641466928428,0.00939197940328067,-0.0867427635547436
"138",0.0469660861975456,0.083163646996805,0.0431133135945473,-0.0640155558909628,-0.0533354373509819,-0.0389172822054363
"139",0.0677653910530625,0.0839225983913736,0.0782107449999979,0.0544917990549966,0.0158536731127385,-0.0988142301242931
"140",-0.004528217831299,0.0848323866634183,-0.0283530238827127,0.0318265391015516,0.0308129832980649,0.0744331000824848
"141",-0.0810858343815783,-0.0703726226827343,-0.0055609328536131,0.0186204718517111,0.0466975218480872,-0.026330302047437
"142",-0.0181672987274166,-0.037220438359436,-0.0296136051048544,-0.0117001205098198,0.0779906451965507,-0.0801621600773466
"143",0.0944252550839163,-0.0630061395815809,-0.0765193394642151,0.0731104478920511,0.0204318944531918,-0.0622459157865926
"144",-0.0175053632669326,-0.0010275198443985,0.0490769160558199,0.0299304324301414,0.0174598756059839,0.025537318776301
"145",0.0578193365680699,-0.0790656109859412,0.0828751096935305,0.0315145903099326,0.00236847355116431,0.0148811288605652
"146",-0.0947145688085202,0.066180812467443,-0.0878552340842842,0.0743703826903564,0.0721935740913338,0.00440128423007371
"147",-0.0866858939814435,-0.0915192585395899,0.0206641612479283,-0.00257963881852947,0.0372353856752899,0.04605622013451
"148",-0.0545443960584541,0.0333661766340141,-0.0402230202197089,0.0306636398980809,0.0582835699114174,-0.0716461502721202
"149",0.0307718719039139,0.0907009015565621,-0.0137098906406132,-0.0674049319807706,-0.0114612282886663,0.0527229262813954
"150",0.0551146320282733,-0.0962946743341433,-0.0503209872305592,0.0752057589177396,0.0145600471062799,0.0944661036008675
"151",0.0150094075313043,0.066883440425501,-0.0247898255725562,-0.0476561840946923,-0.0523743259578047,-0.0371129557543222
"152",-0.0470149691942256,-0.0142167506907133,0.0435446320643924,0.0471710240384888,0.050011004359267,-0.0926789077845561
"153",-0.0977656083962386,-0.0479256896171633,-0.0745873995396293,-0.00635894172249086,0.067555981243644,0.0357545454426987
"154",-0.0422316447615237,-0.0103896179831667,-0.0449863040402936,0.0408585269629572,0.0931579118887905,-0.00508253783631762
"155",0.0677501663047293,0.0629976419225955,0.00903534760205245,0.0939797092334148,-0.0696522160237415,0.0396131681959683
"156",0.0288003977416809,0.0705177600381393,0.0548620262931912,-0.0623510001090476,-0.0364543727843238,0.0524976053775724
"157",-0.0824853346742796,0.0244642214811702,-0.0318475693777858,-0.0656531159512746,-0.0848471406782095,-0.014574018139144
"158",-0.00671621034028898,-0.00294864181412526,0.0322857188729359,-0.0452566572144428,0.0328519046938613,0.0332829125371203
"159",-0.0388043193938247,-0.0271293643666764,0.0384476935401348,-0.0983229027908426,0.00086280721013571,-0.0896419832979984
"160",0.0187030774321403,0.0433304955986519,-0.00624793033906687,0.0309296488968908,-0.0714731138167942,0.0360290477332659
"161",-0.00942072954407027,0.0310614589988079,-0.0639802693874658,0.0561004463131081,0.045411157259852,-0.0551803637583196
"162",0.0245866692057466,-0.0836675461970399,0.0640295508997147,0.0944284146391919,0.0373371970274826,-0.0384874042157011
"163",-0.0981351777933202,0.0467502120175831,-0.0620760951857693,0.0953755751056122,-0.0729711575019786,-0.00512003275676919
"164",0.0735548415610658,0.0621262165437215,-0.0468622275681381,0.0950714355696914,-0.0717664263809256,-0.0847933226082134
"165",-0.093440481200129,0.0765756246085331,-0.0884496099707555,-0.00285466158908363,0.0295816883109118,-0.0748225188925906
"166",0.00459623445581318,-0.0688851672380902,-0.0299141032758247,0.0333813928832227,0.0994674052866672,-0.0252734213622982
"167",0.0848158502325411,-0.0292097956999827,-0.046461758642635,0.093402672185626,0.094709092040581,0.0598039813097189
"168",-0.0653054821592311,-0.0167890768978498,0.0995043621042361,-0.0594040465439224,0.0396500434627747,0.0415606198888938
"169",0.0506712735868317,0.0848904308159236,-0.0934449740441241,-0.0583144394458517,-0.0807060196390573,0.0973110147261928
"170",0.00561649433551289,0.00890834635090022,0.0410674943338968,0.0832483303253612,-0.023939808204,0.0547564728151418
"171",0.0301246064811966,-0.0250761736090571,0.019230361657558,-0.0819299155517052,-0.0978847285456138,0.0695385622277032
"172",0.0737187587510033,0.0377390332330259,0.092781194879288,0.0638210622912738,0.0236739175347425,-0.00241711876564201
"173",-0.0751075982428236,-0.0423198440213116,0.0268355995017445,0.0463334029709997,0.0767296945451731,-0.00518179998564895
"174",-0.0733650333802927,0.0756049202920327,-0.0251301485489887,-0.0775997935813995,0.0862480822914234,-0.0533089262790102
"175",-0.0838084700915045,-0.0211370791897859,-0.0315675413484314,-0.0669427799348499,0.0938293332676052,-0.0113611917088321
"176",0.0433055608001891,0.0476214891834209,0.0541276038557046,0.0532212944713611,-0.041977055075595,0.0978046495921358
"177",0.0741999284368965,-0.0772471638709595,0.0378393262987038,-0.0779111841347978,0.0738696321187022,-0.0440500550681622
"178",0.0760296962066787,-0.033667170925147,-0.0647760583437941,-0.0367454768386228,0.0386637560305225,0.0645261776677546
"179",-0.0859891083220809,0.032428934206837,0.0174682438720352,-0.00258447721317414,-0.0204868570577648,-0.0160938936110681
"180",-0.0894262950724826,0.0311071849677649,0.036200884421202,-0.0467302880032457,0.0230398218101504,0.00290652666268124
"181",0.0374935698158168,-0.0381924450776277,0.00731325096971898,-0.0712357049168134,-0.0844717557951618,0.0905004229754529
"182",-0.03185465661055,-0.0846829804317381,-0.0355808280687362,-0.0876468939212888,-0.0395491455783617,0.00273404644073294
"183",-0.0670586514143106,0.0203201146719734,0.0911474834598585,0.0698459126243167,-0.00293421003929526,0.000275196855393703
"184",-0.090914889894144,-0.093820933077781,0.0782158922809533,0.0563971227558924,0.0170133006390866,0.0887536198781634
"185",-0.0174583473633101,-0.0465133419600921,-0.084666287225566,-0.0430767081301418,-0.0745653348316177,-0.0470644933270897
"186",-0.0120352213166006,-0.0775184616104589,-0.0354837611680596,0.0972749337530281,0.0856394620135444,0.0654902234713294
"187",0.095310179936938,0.00598428797794993,0.0334982163928467,0.091594874987022,0.0144651163104231,0.0886514922129684
"188",0.0722234211869226,0.0579713274665186,0.00428864794601408,0.0539262041995175,0.047887445259159,0.00445619248886441
"189",0.0605842419873721,-0.0766988259395393,0.0189523474993061,0.0677635615111579,-0.0654686750244542,0.0514082847886171
"190",0.0694884799657026,-0.00832307203125701,0.0913282912377278,0.0250153396083622,-0.0777865553193016,0.0598964877062932
"191",0.0379191543674666,-0.0202184800967519,0.0595463645090588,-0.0621408729882102,0.0400030155004267,0.0501642400776657
"192",-0.0239648438681527,-0.0896906729163571,0.0420325973277847,0.0978362472359618,0.0796681807049515,0.0951737970053881
"193",0.0995750696584801,0.0451212587321582,-0.0877598653483108,-0.0828900197453603,0.0218592171783793,-0.0398965392971092
"194",-0.0225259234675678,0.084591304042079,-0.024173875181779,0.0650943749096184,-0.0131600452832893,0.0293881719098263
"195",-0.0938394206946826,0.0870931825347348,0.0225389206648177,0.0395915443978914,0.0744494863358406,0.0421907397630965
"196",-0.043566235342471,-0.0209140882317175,-0.0593925044648516,0.0929579292731617,-0.098865364776113,-0.0999294775716889
"197",-0.0128790977798256,-0.0255407721265951,-0.0638343208201003,-0.00872304197800966,-0.0365835184876123,-0.0200218959858108
"198",-0.00550086732971347,0.00208557193472802,0.0828075862591478,0.00065469691531849,0.0293557440255095,-0.0932403303913381
"199",-0.0115940143052358,0.089217553603218,0.029779694375394,-0.031740989161644,0.0243696057801942,0.0645029814385681
"200",-0.0365788490399654,0.0909910883708081,-0.040532493916075,-0.0853860983318843,-0.0926912051020894,0.088863780648565
"201",-0.0170710614710408,-0.0976281871569085,0.0806012392804172,-0.0130615789154811,-0.089612947956886,0.0752961271165499
"202",0.014362031254611,0.0857403891794468,0.0328280176892458,0.0930216228533136,0.052788230457699,0.00946219404232681
"203",0.044141448297366,0.0325378231078483,-0.0273865124133093,0.0381045331514071,-0.094155147127847,-0.0525643404522923
"204",0.0838060639977457,0.0640637135565052,-0.0989980988480356,0.0832421408595018,0.0525299623383276,-0.0725988129151093
"205",-0.019214051900178,-0.0862040881252707,0.0503857779794589,-0.0801095768581281,-0.0950773016234125,0.0291921626356548
"206",-0.0425771192961111,0.0104538017921631,0.0484266194160381,-0.0238626776202143,-0.0781827397286371,-0.0306075202327267
"207",-0.0652872121969508,0.0192267955975678,-0.0355550410333336,0.0164128796821777,-0.0257463392957353,0.0469477916038069
"208",-0.0234710138411681,-0.0937346061663941,0.0145198183783925,0.00409251892743792,0.0449570120576716,0.0335027396894142
"209",0.0716775465042878,0.0201007209972792,0.0518085830735045,0.0886698391083123,-0.0501268903908305,-0.0400001187753076
"210",-0.0694907755006266,0.00454546699588209,-0.0377184347847621,-0.0920332707521619,-0.0295794067287146,0.0223373827397559
"211",0.0113665056380438,-0.0877725967742357,-0.0249830687194759,-0.0600504183832402,-0.00120553968563951,-0.0413954384899882
"212",0.0696306767249276,-0.02947339976505,-0.0976689098977122,0.0788378658011378,-0.0700469024464001,0.0671022854742963
"213",-0.0991299097872083,-0.0859552706516338,0.0426113106389167,-0.0620856448211513,0.0925119735860303,-0.0831931886808824
"214",-0.0837654313043171,-0.0575116126805937,-0.00227432690798029,-0.0709111724486132,0.0442660310111925,-0.00238485948221078
"215",0.0582936119614902,-0.0947801351830101,-0.0826952125611032,-0.000688866618171144,-0.0385762765562722,-0.0685167491943234
"216",-0.0106339717455727,0.0992221596122555,-0.060524389996519,-0.0927186741441131,0.0931268291589975,-0.0428594315507449
"217",0.0286795669289123,0.021598416494889,-0.0249433080343873,-0.0742647002066085,-0.0878983912562515,0.0413975387560784
"218",0.014113778575981,0.0617909885690685,-0.0938999454030871,0.0355256678928198,-0.0818820175555451,-0.00757618062990038
"219",-0.0424927504174094,-0.0756513477319191,-0.0435591300642919,0.084343486860641,0.0231515684281834,-0.0643708936859463
"220",0.0866432526796369,0.0319627782012336,0.000203770714999665,-0.0943876343806464,0.00570659930077136,-0.038501158320942
"221",0.0770304134172451,0.0682874696783008,0.0264894329481129,-0.0711775480058285,-0.0165626520224537,-0.0385706352699913
"222",0.0752367257136389,-0.0938191666827122,-0.0580673715268728,0.00704812190068757,-0.00427640676933644,0.0015302844451151
"223",0.0535357223663793,0.0358682440138236,0.0658754672824647,-0.0667946219241441,0.0927463217532837,0.0865019219881177
"224",-0.0751602494915507,0.0826628023728651,0.0560302711703995,0.0513049140255436,0.060494838064539,-0.033464706127843
"225",-0.0479824752587376,0.0826118992149945,0.0928407434192141,0.0817228817781922,0.0228038920798036,0.00651775455994936
"226",0.0854621906429796,0.04213782359718,0.00824284690909006,-0.0524422743188302,-0.0332152465387386,0.0722945467382158
"227",0.0217049105017453,-0.0406428266234561,0.0968660799550667,-0.0789197808359136,0.0951423023254473,0.0366087803550262
"228",-0.0788330568672687,0.0192304158941684,0.099867504702652,-0.00915427537766397,0.0678688178749375,0.0919374426354449
"229",-0.0582370155488613,-0.0128601468966468,0.0107072576246779,0.0160645456813174,-0.0733927806281083,-0.0475612841143225
"230",-0.0175802833090282,0.00129080860824052,-0.00489783905190087,0.0068015092305635,-0.0339590996003675,-0.00701115372513409
"231",-0.0273138111816857,0.0710388374335288,0.0416988547434116,0.00910913101444116,0.0367910342501642,-0.00477086810850904
"232",-0.0406494476302083,-0.0764304194555065,0.00896858975048961,0.0354941774706359,-0.0388676731474915,-0.0768395612133611
"233",-0.0996811370219219,-0.0123193632590748,-0.0753600775277712,0.00227852036945786,-0.0440594312970541,0.0101097134578167
"234",0.0321480687543123,0.0950386428191091,0.0640487202381706,0.0331485226558322,0.0133571072218695,-0.0606339973454882
